update,total_loss,policy_loss,value_loss,entropy
1,0.0096,-0.0001,0.0469,1.3771
2,0.0173,0.0003,0.0617,1.3772
3,0.0063,0.0002,0.0399,1.3777
4,-0.0005,-0.0004,0.0274,1.3791
5,-0.0009,-0.0005,0.0268,1.3789
6,0.0104,-0.0004,0.0492,1.3797
7,-0.0056,0.001,0.0144,1.379
8,-0.005,0.0008,0.0158,1.3786
9,-0.0034,0.0001,0.0207,1.379
10,0.0011,-0.0007,0.0311,1.3795
11,-0.0075,-0.0003,0.0131,1.3787
12,-0.0036,0.0002,0.02,1.3801
13,-0.0028,-0.0006,0.0232,1.3803
14,-0.0036,-0.0,0.0204,1.3806
15,-0.0087,-0.0,0.0103,1.3805
16,-0.0081,0.0004,0.0105,1.3797
17,-0.0108,-0.0001,0.0063,1.3792
18,-0.0001,0.0004,0.0265,1.3794
19,-0.0035,0.0002,0.0203,1.3792
20,-0.0082,-0.0005,0.0122,1.3787
21,-0.0025,-0.0002,0.0229,1.3788
22,-0.0091,0.0001,0.009,1.3778
23,-0.0043,-0.0004,0.0198,1.38
24,-0.0068,-0.0008,0.0156,1.3798
25,-0.0119,-0.0008,0.0054,1.3782
26,-0.0074,0.0001,0.0125,1.3766
27,-0.0093,-0.0002,0.0094,1.3766
28,0.0202,-0.0002,0.0683,1.3786
29,0.0165,-0.0001,0.0608,1.3778
30,0.0068,-0.0003,0.0417,1.3762
31,-0.0016,0.0002,0.0239,1.3738
32,-0.0096,0.0006,0.0072,1.3745
33,-0.0124,-0.0006,0.0038,1.3729
34,-0.007,0.0,0.0136,1.3771
35,-0.0095,-0.0003,0.0091,1.3769
36,-0.0032,0.0001,0.0208,1.3745
37,-0.0094,-0.0005,0.0096,1.3715
38,-0.0075,-0.0003,0.013,1.3697
39,-0.0099,-0.0003,0.0083,1.3707
40,-0.0121,-0.0008,0.0048,1.3706
41,-0.0097,-0.0004,0.0089,1.3694
42,-0.0018,0.0008,0.0222,1.3692
43,-0.0026,0.0005,0.0211,1.3698
44,-0.0092,0.0009,0.0072,1.3704
45,-0.0069,-0.0006,0.015,1.3736
46,-0.0095,0.0,0.0085,1.3747
47,-0.0104,-0.0006,0.0079,1.3707
48,-0.0088,0.0003,0.009,1.368
49,0.0062,-0.0001,0.0399,1.3677
50,-0.0109,0.0006,0.0043,1.3696
51,-0.0094,-0.0001,0.0087,1.366
52,-0.0096,0.0005,0.0071,1.3652
53,0.0055,0.0008,0.0367,1.3652
54,0.0009,0.0008,0.0276,1.3653
55,-0.0122,0.0001,0.0027,1.365
56,-0.0094,-0.0002,0.009,1.3694
57,-0.0075,-0.0003,0.0132,1.3694
58,-0.0102,-0.0006,0.008,1.3634
59,-0.0123,-0.0006,0.0039,1.3615
60,0.0033,0.0005,0.0328,1.3603
61,0.0007,0.0003,0.0281,1.3627
62,-0.0104,0.0,0.0063,1.3593
63,0.0026,0.0001,0.0322,1.3624
64,-0.0094,0.0004,0.0076,1.3607
65,-0.0092,0.0009,0.0069,1.3582
66,-0.0115,-0.0004,0.0049,1.3592
67,-0.009,0.0003,0.0087,1.363
68,-0.01,0.0004,0.0065,1.3639
69,-0.0039,0.0001,0.0191,1.3579
70,0.0098,0.0007,0.0455,1.3579
71,0.0419,-0.0004,0.1118,1.3575
72,0.0215,0.0007,0.0687,1.3599
73,0.0117,-0.0008,0.0521,1.3582
74,-0.0049,0.0013,0.0148,1.3543
75,-0.0109,-0.0003,0.0057,1.3507
76,-0.0076,0.0001,0.0116,1.3523
77,-0.0099,0.0003,0.0065,1.3488
78,-0.0061,0.0004,0.014,1.3537
79,-0.0095,-0.0004,0.0087,1.355
80,-0.0043,0.0002,0.0182,1.3493
81,0.0015,-0.0001,0.0302,1.3474
82,-0.0094,-0.0002,0.0085,1.3433
83,-0.0108,0.0002,0.005,1.3448
84,-0.0073,0.0001,0.0119,1.3426
85,0.0224,-0.0002,0.0722,1.3479
86,-0.0012,-0.0003,0.025,1.3439
87,-0.0018,0.0004,0.0224,1.339
88,-0.0072,-0.0004,0.0133,1.3379
89,-0.0079,-0.0001,0.0114,1.3458
90,-0.0102,0.0004,0.0056,1.3474
91,-0.0036,-0.0001,0.0199,1.3434
92,-0.0099,0.0005,0.0058,1.3351
93,-0.0057,0.0002,0.0147,1.3332
94,-0.0117,-0.0003,0.0038,1.3324
95,-0.0041,0.0007,0.0169,1.3301
96,-0.0047,-0.0005,0.0181,1.3301
97,-0.0068,0.0002,0.0127,1.3309
98,-0.0117,0.0004,0.0025,1.3341
99,-0.0117,0.0002,0.0029,1.3344
100,-0.0087,0.0002,0.0089,1.3384
101,-0.0111,-0.0001,0.0049,1.3388
102,0.0083,-0.0003,0.0439,1.3361
103,0.021,-0.0004,0.0696,1.3374
104,0.0069,0.0002,0.0401,1.3348
105,-0.0067,-0.0002,0.0137,1.3282
106,-0.0074,-0.0005,0.0127,1.3229
107,-0.0083,-0.0004,0.0107,1.3244
108,-0.006,0.0002,0.0143,1.3268
109,-0.0056,-0.0001,0.0153,1.322
110,-0.0049,-0.0003,0.0172,1.3246
111,-0.0079,-0.0003,0.0113,1.3289
112,-0.0086,0.0003,0.0089,1.3293
113,-0.0039,0.0003,0.0181,1.3267
114,-0.001,0.0004,0.0238,1.3297
115,-0.0084,-0.0004,0.0104,1.3195
116,-0.0102,-0.0001,0.0062,1.3187
117,-0.0096,-0.0004,0.0079,1.3177
118,-0.0081,0.0008,0.0085,1.3184
119,-0.0105,0.0001,0.0051,1.3159
120,-0.0091,0.0006,0.007,1.3139
121,-0.0099,0.0001,0.0063,1.3127
122,-0.0068,-0.0006,0.0139,1.3197
123,-0.0106,-0.0002,0.0056,1.3211
124,-0.0096,-0.0,0.0071,1.3143
125,-0.0094,-0.0003,0.008,1.3098
126,-0.01,0.0,0.0061,1.3025
127,0.0044,-0.0001,0.035,1.3066
128,0.0064,-0.0002,0.0393,1.309
129,0.0241,0.0006,0.0735,1.3231
130,0.0176,-0.0001,0.0619,1.3216
131,-0.005,0.0,0.0162,1.3124
132,-0.0089,-0.0009,0.0101,1.3054
133,-0.0081,-0.0001,0.0102,1.3094
134,-0.01,0.001,0.0042,1.3112
135,0.0045,0.0001,0.0349,1.3073
136,-0.0041,0.0002,0.0174,1.307
137,-0.0092,-0.0001,0.0077,1.2951
138,0.0048,0.0006,0.0344,1.3006
139,-0.0077,0.0015,0.0076,1.299
140,-0.0103,-0.0005,0.0063,1.294
141,-0.0099,0.0006,0.0048,1.2942
142,-0.0058,0.0003,0.0136,1.2996
143,-0.0117,-0.0003,0.0033,1.299
144,-0.0065,0.0001,0.0127,1.2983
145,-0.0101,-0.0,0.0058,1.3019
146,-0.0075,0.0,0.0107,1.2901
147,-0.0078,0.0003,0.0095,1.2827
148,-0.0081,-0.0,0.0095,1.2817
149,-0.0053,0.0001,0.015,1.2847
150,0.0017,-0.0005,0.0301,1.2843
151,-0.0065,-0.0001,0.0129,1.2894
152,-0.0064,0.0002,0.0125,1.2897
153,0.0122,-0.0003,0.0509,1.2974
154,0.0009,0.0012,0.0253,1.2963
155,-0.0094,-0.0004,0.0079,1.2913
156,-0.0067,0.0004,0.0117,1.2939
157,-0.0084,0.0004,0.0082,1.2868
158,-0.0107,0.0001,0.0042,1.2866
159,-0.0056,0.0009,0.0128,1.2834
160,-0.0066,0.0007,0.011,1.2806
161,0.0065,0.0006,0.0375,1.2833
162,-0.0069,-0.0004,0.0127,1.2873
163,-0.0093,-0.0003,0.0076,1.2776
164,-0.0072,0.0006,0.01,1.2793
165,-0.0097,-0.0007,0.0076,1.2809
166,-0.0039,0.0002,0.0175,1.2846
167,-0.0104,0.0002,0.0047,1.2861
168,-0.0047,-0.0006,0.0175,1.2807
169,-0.0099,0.0005,0.0046,1.2745
170,-0.008,0.0,0.0094,1.2708
171,0.0154,0.0,0.0563,1.2807
172,0.0119,-0.0003,0.0499,1.2774
173,-0.0072,-0.0002,0.0115,1.2752
174,-0.0049,0.0008,0.0141,1.2698
175,-0.0119,-0.0018,0.0052,1.2724
176,-0.0117,-0.0013,0.0047,1.2688
177,-0.0081,-0.0,0.0093,1.2731
178,-0.0118,-0.0012,0.0042,1.2738
179,0.0027,-0.0005,0.0318,1.2729
180,-0.0001,-0.0004,0.0262,1.2818
181,0.0196,0.0002,0.0644,1.2803
182,-0.0069,-0.0009,0.0131,1.2577
183,-0.003,-0.0002,0.0194,1.2503
184,-0.0012,0.0006,0.0216,1.26
185,-0.0078,-0.0005,0.0105,1.2527
186,-0.0095,-0.0004,0.007,1.2537
187,-0.0108,-0.0,0.0035,1.2502
188,-0.0076,-0.0,0.0101,1.2611
189,-0.0086,0.0006,0.0068,1.2608
190,-0.0042,0.0,0.0166,1.2519
191,-0.0025,0.0003,0.0194,1.2509
192,-0.0101,-0.0002,0.0052,1.2473
193,-0.0116,-0.0009,0.0036,1.2532
194,-0.0072,0.0,0.0107,1.2499
195,-0.0066,0.0005,0.011,1.2537
196,-0.0063,0.0003,0.012,1.2549
197,-0.0113,-0.0005,0.0033,1.2508
198,-0.0096,0.0009,0.0038,1.2432
199,-0.004,-0.0006,0.0182,1.251
200,-0.0118,-0.0008,0.0029,1.2507
201,-0.0112,-0.0004,0.0033,1.245
202,-0.0101,-0.0002,0.0048,1.2383
203,0.004,-0.001,0.0348,1.238
204,-0.0051,-0.0001,0.0149,1.2419
205,-0.0064,0.0005,0.011,1.2332
206,-0.0109,-0.0006,0.0039,1.2327
207,-0.0102,0.0003,0.0037,1.2319
208,-0.0063,0.0012,0.0097,1.2325
209,-0.009,0.002,0.0026,1.2279
210,-0.0046,0.0,0.0154,1.2366
211,-0.0083,0.0003,0.0075,1.2379
212,-0.011,-0.0004,0.0036,1.2359
213,0.0064,-0.0001,0.0379,1.2485
214,0.0229,-0.0002,0.0712,1.2576
215,-0.0084,-0.0006,0.009,1.2334
216,-0.0102,-0.0003,0.0046,1.2216
217,-0.0101,0.0003,0.0036,1.224
218,-0.0097,0.0003,0.0044,1.2177
219,0.0045,-0.0001,0.0336,1.2189
220,-0.0016,-0.001,0.0232,1.2234
221,-0.0073,0.0004,0.0091,1.2284
222,-0.0097,0.0005,0.0043,1.2298
223,-0.0054,0.0001,0.0135,1.2244
224,-0.0096,-0.0001,0.0055,1.2181
225,0.007,-0.0008,0.04,1.224
226,-0.007,0.0,0.0105,1.2259
227,-0.0084,0.0006,0.0065,1.2186
228,-0.0108,-0.0005,0.0038,1.217
229,-0.0054,-0.0004,0.0144,1.2139
230,-0.0044,0.0007,0.0141,1.2199
231,-0.008,-0.0003,0.0091,1.222
232,-0.008,-0.0,0.0085,1.2252
233,-0.0087,-0.0003,0.0077,1.2247
234,-0.0006,0.0002,0.0231,1.231
235,-0.0086,-0.0006,0.0084,1.222
236,-0.0049,-0.0001,0.0148,1.2182
237,-0.0092,0.0011,0.0037,1.2164
238,-0.0087,-0.0011,0.0091,1.2103
239,-0.0105,-0.0003,0.0037,1.2088
240,-0.0104,-0.0002,0.0037,1.2082
241,-0.011,-0.0003,0.003,1.2153
242,-0.0104,0.0,0.0034,1.2157
243,-0.009,0.0007,0.005,1.2219
244,-0.0092,0.0011,0.0038,1.2194
245,0.0096,0.0001,0.0433,1.2109
246,-0.0011,0.0009,0.0202,1.2082
247,-0.0015,0.0004,0.0205,1.2134
248,-0.0115,-0.0012,0.0036,1.2086
249,0.0103,0.0011,0.0427,1.2112
250,-0.0027,-0.0002,0.0195,1.2258
251,-0.0038,0.0001,0.0165,1.2105
252,-0.0001,-0.0001,0.0246,1.2214
253,-0.0106,-0.0009,0.0045,1.2035
254,-0.0084,-0.0,0.0074,1.2113
255,-0.0105,-0.0007,0.0047,1.2125
256,0.0299,0.0003,0.0835,1.2152
257,0.0342,-0.0003,0.0937,1.2313
258,0.0313,0.0003,0.0864,1.2291
259,-0.0043,-0.0007,0.0172,1.219
260,-0.0065,0.0004,0.0105,1.2083
261,-0.0075,0.0005,0.0082,1.2059
262,-0.0089,0.0005,0.0052,1.2036
263,-0.0053,0.0004,0.0128,1.209
264,-0.0056,-0.0011,0.0152,1.2124
265,-0.0078,0.0003,0.0079,1.2078
266,-0.0112,-0.0008,0.0034,1.2103
267,-0.0051,-0.0004,0.0147,1.2108
268,-0.009,0.0001,0.0058,1.2049
269,-0.0086,0.0003,0.0061,1.1968
270,-0.0067,-0.0002,0.011,1.1983
271,-0.0077,-0.0001,0.0088,1.1994
272,-0.0088,0.0011,0.0042,1.1989
273,-0.0088,-0.0004,0.007,1.1949
274,-0.01,0.0001,0.0037,1.1981
275,-0.0048,-0.0006,0.0152,1.1887
276,-0.0062,-0.0007,0.013,1.2043
277,-0.0103,-0.0003,0.0041,1.204
278,-0.0065,0.0007,0.0097,1.2027
279,-0.0095,-0.0005,0.0057,1.1949
280,-0.01,0.0,0.0037,1.1918
281,-0.0071,0.0003,0.009,1.193
282,-0.0081,-0.0006,0.0089,1.1906
283,-0.0081,0.0,0.0075,1.1869
284,-0.0076,0.0001,0.0083,1.1823
285,-0.0102,0.0001,0.0032,1.1879
286,-0.0079,0.0007,0.0064,1.1813
287,-0.0094,-0.0003,0.0055,1.1898
288,-0.0093,0.0006,0.0039,1.1928
289,-0.0059,-0.0,0.0119,1.1876
290,-0.0102,-0.0002,0.0038,1.1857
291,-0.0039,-0.0,0.0159,1.1799
292,-0.0087,-0.0,0.0061,1.1763
293,-0.0102,-0.0003,0.0037,1.1769
294,-0.0081,-0.0004,0.008,1.1802
295,-0.0099,-0.0001,0.0037,1.1708
296,-0.0103,-0.0001,0.003,1.1722
297,-0.0102,-0.0002,0.0034,1.1695
298,-0.0072,0.0002,0.0087,1.1764
299,-0.0111,-0.0006,0.0026,1.1794
300,0.003,-0.0001,0.0298,1.1804
301,-0.0078,-0.0003,0.0086,1.1765
302,-0.0003,0.0005,0.0218,1.1626
303,-0.0051,-0.0009,0.0151,1.1662
304,-0.0049,0.0,0.0135,1.1695
305,-0.0106,-0.0012,0.0045,1.167
306,-0.009,0.0001,0.005,1.1631
307,-0.0113,-0.0011,0.0029,1.1653
308,-0.0092,-0.0001,0.0048,1.1572
309,-0.0058,-0.0001,0.0119,1.1713
310,-0.0094,0.0008,0.003,1.1696
311,-0.0095,0.0006,0.0032,1.1685
312,-0.0107,-0.001,0.0039,1.1628
313,-0.003,-0.0003,0.0178,1.158
314,0.0076,-0.0003,0.0392,1.1671
315,0.0186,0.0001,0.0602,1.1639
316,-0.0079,0.0005,0.0063,1.1591
317,-0.0103,-0.0004,0.0034,1.155
318,-0.0085,0.0,0.0061,1.1566
319,-0.0092,-0.0007,0.0061,1.1533
320,-0.0065,0.0002,0.0099,1.1627
321,-0.0099,0.0001,0.0033,1.1624
322,-0.0062,0.0005,0.0098,1.1604
323,-0.0078,-0.0005,0.0085,1.1585
324,-0.0061,0.0001,0.0105,1.147
325,-0.0088,0.0007,0.004,1.1511
326,-0.0078,-0.0001,0.0075,1.1449
327,-0.0109,-0.0009,0.0029,1.1485
328,-0.009,0.0001,0.0047,1.1462
329,-0.0104,-0.0005,0.003,1.1499
330,-0.0057,0.0006,0.0105,1.1476
331,-0.008,-0.0004,0.0081,1.1571
332,-0.0056,0.001,0.01,1.1593
333,-0.0094,-0.0001,0.0047,1.1572
334,-0.0078,-0.0001,0.0077,1.1521
335,-0.0018,-0.0003,0.02,1.1533
336,-0.0074,-0.0006,0.0093,1.1534
337,-0.0031,0.0,0.0167,1.1456
338,0.0003,-0.001,0.0257,1.1551
339,0.0058,-0.0001,0.0349,1.1511
340,-0.0033,0.0005,0.0155,1.1566
341,-0.0012,0.0001,0.0202,1.1457
342,-0.0078,0.0006,0.0064,1.1569
343,-0.0097,-0.0001,0.0039,1.1554
344,-0.0058,-0.0001,0.0116,1.1543
345,-0.0036,-0.0002,0.0163,1.1519
346,0.0001,0.0001,0.0228,1.1463
347,0.0015,-0.0004,0.0272,1.1625
348,-0.0041,-0.0002,0.015,1.1433
349,-0.0002,-0.0004,0.0233,1.1508
350,0.0061,0.0006,0.0342,1.1525
351,0.013,-0.0003,0.0501,1.1712
352,-0.0073,-0.0006,0.0096,1.1527
353,-0.0061,0.0002,0.0105,1.1497
354,-0.0086,-0.0001,0.006,1.1493
355,-0.0056,0.0005,0.0106,1.1454
356,-0.0063,0.0002,0.0098,1.1393
357,-0.0032,0.0006,0.0152,1.1313
358,-0.0024,0.0004,0.0171,1.1343
359,-0.0022,0.0,0.0182,1.1313
360,-0.0074,-0.0003,0.0083,1.1304
361,-0.0108,-0.0012,0.0033,1.132
362,-0.0093,0.0005,0.0031,1.1327
363,-0.0088,0.0,0.005,1.1333
364,-0.007,-0.0003,0.0093,1.1376
365,-0.0102,-0.0005,0.0035,1.1407
366,0.0071,-0.0001,0.0373,1.1424
367,-0.0041,0.0001,0.0144,1.1389
368,-0.006,0.0014,0.0077,1.1203
369,0.0003,-0.0005,0.0244,1.1327
370,0.001,0.0004,0.0241,1.1449
371,-0.0084,0.0001,0.0055,1.1269
372,-0.0068,-0.0005,0.01,1.1277
373,-0.0101,-0.0003,0.003,1.1282
374,-0.0003,0.001,0.02,1.1293
375,-0.0081,0.0002,0.0062,1.1374
376,-0.0097,-0.0002,0.0037,1.1386
377,-0.0079,-0.001,0.0089,1.1334
378,-0.009,-0.0002,0.005,1.1331
379,-0.0049,-0.0008,0.0145,1.1368
380,0.0017,0.0,0.0265,1.16
381,-0.0022,0.0001,0.0183,1.1459
382,-0.007,0.0015,0.0058,1.1371
383,-0.0091,0.0,0.0045,1.1379
384,-0.0084,0.0003,0.0054,1.1434
385,-0.0089,0.0002,0.0045,1.1335
386,-0.0026,0.0003,0.0171,1.1471
387,-0.0098,-0.0001,0.0035,1.1472
388,0.0019,0.0002,0.0265,1.153
389,0.0054,0.0008,0.0332,1.1951
390,-0.0007,0.0001,0.0214,1.1541
391,-0.0083,-0.0003,0.0068,1.1413
392,-0.0029,0.0005,0.0161,1.1433
393,-0.0037,-0.0008,0.0172,1.1464
394,-0.0018,-0.0009,0.0212,1.143
395,-0.008,-0.0005,0.0079,1.146
396,-0.009,0.0001,0.0045,1.1363
397,-0.0065,-0.0005,0.011,1.1511
398,-0.0105,-0.0004,0.0026,1.1459
399,-0.0082,0.0004,0.0057,1.1463
400,-0.0082,0.0007,0.0051,1.143
401,0.0043,-0.0003,0.0321,1.1477
402,-0.0072,-0.0002,0.009,1.147
403,-0.0108,-0.0024,0.0059,1.1345
404,-0.0072,-0.0005,0.0094,1.1334
405,-0.0034,0.0009,0.0141,1.1307
406,-0.0085,0.0002,0.0053,1.1352
407,-0.0049,-0.0008,0.0143,1.1268
408,-0.0089,0.0003,0.0043,1.1377
409,-0.0104,-0.0008,0.0035,1.1342
410,-0.0026,-0.0003,0.0179,1.1258
411,-0.0043,-0.0001,0.0141,1.1233
412,-0.0054,0.0001,0.0113,1.1192
413,-0.0091,-0.0008,0.0058,1.115
414,-0.0072,0.0003,0.0071,1.1124
415,-0.0079,0.0,0.0064,1.1081
416,-0.0102,-0.0009,0.0036,1.1065
417,-0.0063,0.0003,0.0089,1.1094
418,-0.008,0.001,0.0043,1.106
419,-0.0094,-0.0005,0.0044,1.1138
420,-0.0087,-0.0006,0.0061,1.1165
421,-0.0092,0.0004,0.0028,1.103
422,-0.0099,-0.0005,0.003,1.0987
423,-0.0094,-0.0002,0.0035,1.1013
424,-0.0085,0.0009,0.0032,1.1018
425,-0.0011,-0.0001,0.0199,1.0933
426,-0.0008,0.0005,0.0193,1.0966
427,-0.0066,0.0003,0.0079,1.0924
428,-0.0066,0.0,0.0086,1.0926
429,-0.0064,-0.0002,0.0095,1.0913
430,-0.0081,-0.0003,0.0065,1.1091
431,-0.0034,0.0003,0.0148,1.1105
432,-0.0098,-0.0004,0.0031,1.1013
433,-0.0084,-0.0006,0.0063,1.0954
434,0.0035,-0.0001,0.0291,1.0958
435,-0.0076,-0.0002,0.0072,1.0968
436,0.0016,0.0001,0.0248,1.0933
437,-0.0059,-0.0002,0.0106,1.0966
438,0.0036,-0.0002,0.0297,1.0974
439,-0.0008,0.0,0.0205,1.1077
440,-0.0095,0.0001,0.0025,1.0909
441,-0.0046,0.0002,0.0124,1.1033
442,-0.0083,-0.0004,0.0062,1.1061
443,-0.0063,0.0,0.0093,1.0971
444,-0.0045,0.0004,0.012,1.0925
445,-0.007,0.0006,0.0065,1.0855
446,-0.0005,0.0001,0.0206,1.0936
447,0.0287,0.0005,0.0787,1.1238
448,0.0047,0.0006,0.0308,1.122
449,-0.0032,-0.0002,0.0159,1.0959
450,-0.0072,-0.0001,0.0075,1.0886
451,-0.0078,-0.0007,0.0074,1.0814
452,-0.0035,0.0006,0.0136,1.0935
453,-0.008,0.0005,0.0051,1.0936
454,-0.0091,-0.0004,0.0042,1.0875
455,-0.0089,-0.0006,0.005,1.0838
456,-0.0082,-0.0004,0.0061,1.0831
457,-0.0079,0.0002,0.0056,1.085
458,-0.0078,-0.0002,0.0062,1.0705
459,-0.0078,0.0006,0.0049,1.0784
460,0.0058,-0.0006,0.0344,1.0796
461,0.0096,-0.0009,0.0427,1.0864
462,-0.0097,-0.001,0.0039,1.0736
463,-0.0091,-0.0004,0.0043,1.0831
464,-0.0072,0.0,0.0073,1.0824
465,-0.0102,-0.0013,0.0037,1.0753
466,-0.0096,-0.0006,0.0035,1.0711
467,0.0027,0.0005,0.0259,1.0727
468,0.0012,0.001,0.0227,1.1096
469,0.0066,-0.0005,0.0361,1.0872
470,0.0031,0.0002,0.0272,1.0721
471,0.0002,0.0008,0.0201,1.0666
472,-0.0061,0.0002,0.009,1.0782
473,-0.0072,0.0007,0.0056,1.0674
474,-0.007,0.0001,0.0074,1.0729
475,-0.008,0.0003,0.0048,1.0719
476,-0.007,0.0005,0.0063,1.0637
477,-0.0051,-0.0,0.0111,1.0615
478,-0.0018,-0.0003,0.0181,1.0569
479,-0.0024,-0.0005,0.0174,1.058
480,-0.0068,0.0,0.0075,1.0589
481,-0.0068,0.0008,0.006,1.0626
482,-0.0034,0.0008,0.0127,1.0561
483,-0.0077,0.0008,0.0042,1.0576
484,-0.0087,0.0003,0.0034,1.0607
485,-0.0067,-0.0004,0.0087,1.073
486,-0.0101,-0.0009,0.0031,1.0698
487,-0.0075,-0.0,0.0064,1.0639
488,-0.0058,-0.0001,0.0098,1.0577
489,0.0047,0.0004,0.0299,1.0636
490,-0.0043,-0.0004,0.0136,1.0721
491,-0.0095,-0.0002,0.0026,1.0567
492,-0.0088,0.0001,0.0033,1.0571
493,-0.0089,-0.0005,0.0042,1.0575
494,-0.0036,0.0004,0.0131,1.0588
495,-0.0037,0.0003,0.0132,1.061
496,-0.0039,-0.0,0.0137,1.0712
497,-0.0089,-0.0001,0.0037,1.0712
498,-0.0052,0.0003,0.0103,1.0629
499,-0.009,-0.0007,0.0046,1.0584
500,0.0014,-0.0002,0.0241,1.0524
501,-0.0044,-0.0001,0.0127,1.0554
502,-0.0078,-0.0003,0.006,1.0484
503,-0.0081,0.0004,0.0039,1.0555
504,-0.0073,0.001,0.0043,1.0523
505,-0.0087,0.0002,0.0031,1.0466
506,-0.0023,-0.0009,0.0183,1.0482
507,-0.0087,-0.0002,0.0043,1.0602
508,-0.0092,0.0001,0.0026,1.0599
509,-0.0073,-0.0002,0.007,1.0569
510,-0.0058,0.0006,0.0083,1.0518
511,-0.005,0.0,0.0109,1.0435
512,-0.0063,0.0003,0.0077,1.0477
513,-0.0052,-0.0004,0.0113,1.0444
514,-0.0042,0.0005,0.0117,1.0521
515,-0.0073,-0.0002,0.0069,1.0503
516,0.0221,0.0002,0.0651,1.068
517,-0.0027,-0.0005,0.017,1.0651
518,-0.0064,0.0005,0.0071,1.0526
519,-0.0079,0.0011,0.0031,1.0539
520,0.0272,-0.0001,0.0759,1.0624
521,0.0241,0.0005,0.0686,1.075
522,0.0226,0.0001,0.0664,1.0695
523,-0.0009,-0.0005,0.0204,1.0613
524,-0.0054,-0.0002,0.0105,1.0424
525,-0.0061,0.0011,0.0065,1.0441
526,-0.0082,0.0002,0.0039,1.0364
527,-0.0072,0.0009,0.0045,1.0375
528,-0.0041,0.0009,0.0106,1.0354
529,-0.0055,-0.0002,0.0103,1.0497
530,-0.0083,0.0008,0.0027,1.0475
531,-0.0078,-0.0002,0.0056,1.0406
532,0.0118,-0.0,0.0448,1.0554
533,0.0192,-0.0005,0.0608,1.0722
534,0.0016,0.0002,0.0237,1.0392
535,-0.0047,-0.0008,0.0127,1.0287
536,-0.0081,-0.0004,0.0052,1.0309
537,-0.0078,0.0006,0.0038,1.0299
538,-0.0054,-0.0005,0.0108,1.0307
539,-0.0079,-0.0006,0.0059,1.0288
540,-0.0047,0.0002,0.0112,1.0405
541,-0.0068,0.0002,0.0067,1.0413
542,-0.0082,-0.0003,0.005,1.0334
543,-0.0062,0.0007,0.0068,1.0307
544,-0.0083,0.0001,0.0037,1.0242
545,-0.0081,0.0007,0.0029,1.0238
546,-0.0046,-0.0003,0.0119,1.0244
547,-0.0024,-0.0009,0.0174,1.0265
548,-0.0054,-0.0002,0.0101,1.028
549,-0.0077,0.0009,0.0036,1.036
550,-0.0081,0.0005,0.0035,1.0356
551,-0.004,0.0002,0.0125,1.0409
552,-0.0059,0.0001,0.0089,1.0421
553,-0.0054,-0.0001,0.0101,1.0339
554,-0.0012,0.0002,0.0179,1.0366
555,0.0083,-0.0001,0.0375,1.0315
556,0.0049,0.0009,0.0288,1.0422
557,-0.0062,0.0009,0.0062,1.0205
558,-0.0015,0.0008,0.0158,1.0243
559,0.0018,0.0001,0.0239,1.0247
560,-0.0081,0.0001,0.004,1.0245
561,-0.0055,-0.0004,0.0104,1.0243
562,-0.0075,0.0005,0.0049,1.0375
563,-0.0085,-0.0001,0.0041,1.0354
564,-0.0047,0.0,0.0112,1.0344
565,-0.0026,0.0006,0.0143,1.0298
566,0.0012,-0.0002,0.0232,1.0192
567,-0.0047,0.0002,0.0108,1.0229
568,-0.0052,-0.0006,0.0114,1.0225
569,-0.0077,-0.0004,0.0057,1.0201
570,0.0023,0.0004,0.0242,1.0171
571,-0.0089,-0.0004,0.0035,1.0207
572,-0.0076,0.0007,0.0038,1.0224
573,-0.004,-0.0001,0.013,1.0367
574,-0.0017,0.0007,0.0158,1.0334
575,-0.007,0.0002,0.0062,1.0281
576,-0.0091,-0.0007,0.0035,1.0172
577,-0.0085,0.0003,0.0028,1.0176
578,-0.0076,0.0009,0.0033,1.0189
579,-0.0008,-0.0003,0.0194,1.0195
580,-0.0042,0.0007,0.0105,1.013
581,-0.0061,-0.0005,0.009,1.0116
582,-0.0001,0.0005,0.0191,1.0102
583,-0.0059,-0.0004,0.0091,1.0106
584,-0.0082,0.0,0.0041,1.0206
585,-0.009,-0.0004,0.0031,1.0217
586,-0.0084,0.0001,0.0034,1.0101
587,-0.0087,-0.0003,0.0031,0.9995
588,-0.0057,-0.0006,0.0101,1.0107
589,0.0043,-0.0008,0.0311,1.0438
590,0.0034,-0.0003,0.0282,1.0395
591,-0.0014,0.0002,0.0166,0.9913
592,0.0049,-0.0003,0.0301,0.9847
593,0.0011,0.0,0.0219,0.9933
594,0.0118,0.0004,0.0427,0.9936
595,-0.007,0.0003,0.0053,1.0031
596,-0.0073,-0.0,0.0054,1.0025
597,-0.0071,0.0001,0.0055,0.9955
598,-0.0071,-0.0004,0.0065,0.993
599,-0.0012,0.0,0.0173,0.9868
600,-0.0027,0.0002,0.0142,0.9954
601,-0.0069,-0.0002,0.0063,0.9813
602,-0.0046,0.0003,0.0098,0.984
603,-0.0062,-0.0004,0.0081,0.9839
604,-0.0073,-0.0001,0.0055,0.9898
605,-0.0067,0.0009,0.0047,0.9911
606,-0.0076,0.0001,0.0049,1.0082
607,-0.0079,0.0007,0.003,1.0031
608,-0.0021,0.0008,0.0141,0.9983
